PlayStation	237132.06559669686	452.4381326584976	20.302149399230675
Proko	304356.4279279279	293.286036036036	98.66138905854797
R3DONEOfficial	1162632.7898305084	177.74576271186442	111.37593122070909
ReviewTechUSA	115857.45542046605	1363.1111955420465	20.225280256212088
RobChapman	126173.44358644358	441.3063063063063	27.440422028842136
RobScallon	1015756.8695652174	1367.4951690821256	89.82528825491922
SAMTHECOOKINGGUY	263668.1177336277	621.9175864606328	36.4124059198306
SamOnellaAcademy	7028398.3	9082.616666666667	101.09046390174301
ScottRobertson	71221.46590909091	80.05681818181819	195.4722531569355
SeanGo	103232.6	88.8	19.31029916668862
SecularTalk	54518.17466286307	674.4275803941908	41.006377479763415
SeeJayAre	16211.445026178011	77.42931937172774	25.089327966699898
SmarterEveryDay	2730126.682352941	3348.470588235294	57.69943714277153
Smosh	8262253.492474916	9644.55100334448	42.970203399316425
StandUpMaths	417473.806763285	1511.2946859903382	90.64318470411612
StephenMichaelDavis	24990.935483870966	281.4516129032258	24.536623548693434
SteveTerreberry	1398537.0692041523	6088.743944636678	52.05409670544136
StevenCrowder	1142505.5050675676	7082.5261824324325	39.39618258819296
StuffMadeHere	5625288.761904762	10081.095238095239	74.30163140297878
SummoningSalt	2141174.1276595746	4175.68085106383	74.26813616926815
SuperRaeDizzle	1090184.3818181818	2633.659090909091	52.15400877192153
SwitchForce	45734.40834248079	318.2221002561288	18.727502218384686
TarasKul	555479.8679678531	612.5998851894374	30.636996500516602
TatsianaPaulava	182301.57575757575	167.1060606060606	34.29849137866828
TeamCoco	770730.4077729797	465.3512235245733	49.97284413371403
TechLead	325649.7114624506	1381.5494071146245	20.815915497052828
TheActMan	943753.5288461539	6340.115384615385	51.87700738773038
TheCynicalHistorian	68379.83673469388	272.4353741496599	30.71167064778269
TheDailyShowWithTrevorNoah	1219746.7189881133	2141.067052727827	38.02793876747729
TheDailyWire	106701.18040481079	635.8166617776474	35.58666126691974
TheGriddleGuys	34099.065573770495	97.81967213114754	94.71959513124068
TheHungreyHussey	44540.14785992218	184.01945525291828	70.44811254361616
TheOfficerTatum	189852.55681818182	3600.411713286713	97.98031077520223
TheXclusiveAce	68454.54563826205	406.2014146177164	65.46887739660876
Tibees	322588.17061611376	978.5781990521327	77.14220555579428
TimPool	190545.15705882353	2691.4335294117645	57.98107156534981
VDJSmile	3790632.734042553	267.531914893617	25.11883721142212
Vinheteiro	1528548.9942418425	3348.7485604606527	97.12570797719239
VoltairsGhost	55513.19736842105	759.5394736842105	69.12255641345237
WatchMojo	739579.566690406	1579.7497202156883	17.159681084738565
Xbox	112749.43582219323	211.13063797413324	23.909285932988116
ZinLim	82833.27848101266	60.51898734177215	105.30395036372123
blackpenredpen	44993.36713138995	104.47950992817913	49.39091166996597
dexter	189046.58620689655	107.33333333333333	105.57179874117706
gameranx	891075.0657698057	2652.71711509716	33.57970208702079
iDubbbz	4994206.996428572	12907.785714285714	65.11036155370671
jacksepticeye	2965615.946859903	9800.373030875866	85.42984445084589
mathantics	2368521.463414634	530.170731707317	14.256702590897858
outsidexbox	341274.21559762646	600.8047471037016	74.2081405330564
